Data ; Dia ; Hora ;Codigo; Comodo ;Móvel;Ação; Watts ; Custo/Mês ; Métrica
23/out; Quarta ; 7:06 ;5; Cozinha ; Cafeteira ; Desligar ;;;
23/out; Quarta ; 18:09 ;3; Quarto ; Abajur ; Acender ;  60W ;1,2; 1h/dia
23/out; Quarta ; 18:33 ;1; Suíte ; Abajur ; Acender ;  60W ;1,2; 1h/dia
23/out; Quarta ; 22:08 ;3; Quarto ; Abajur ; Apagar ;;;
23/out; Quarta ; 23:08 ;1; Suíte ; Abajur ; Apagar ;;;
24/out; Quinta ; 5:35 ;1; Suíte ; Abajur ; Acender ;  60W ;1,2; 1h/dia
24/out; Quinta ; 6:10 ;3; Quarto ; Abajur ; Acender ;  60W ;1,2; 1h/dia
24/out; Quinta ; 6:35 ;1; Suíte ; Abajur ; Apagar ;;;
24/out; Quinta ; 6:46 ;5; Cozinha ; Cafeteira ; Ligar ; 600W ;2,41; 12min/dia
24/out; Quinta ; 6:56 ;3; Quarto ; Abajur ; Apagar ;;;
24/out; Quinta ; 7:10 ;5; Cozinha ; Cafeteira ; Desligar ;;;
24/out; Quinta ; 18:08 ;3; Quarto ; Abajur ; Acender ;  60W ;1,2; 1h/dia
24/out; Quinta ; 18:32 ;1; Suíte ; Abajur ; Acender ;  60W ;1,2; 1h/dia
24/out; Quinta ; 22:07 ;3; Quarto ; Abajur ; Apagar ;;;
24/out; Quinta ; 23:08 ;1; Suíte ; Abajur ; Apagar ;;;
25/out; Sexta ; 5:33 ;1; Suíte ; Abajur ; Acender ;  60W ;1,2; 1h/dia
25/out; Sexta ; 6:08 ;3; Quarto ; Abajur ; Acender ;  60W ;1,2; 1h/dia
25/out; Sexta ; 6:33 ;1; Suíte ; Abajur ; Apagar ;;;
25/out; Sexta ; 6:49 ;5; Cozinha ; Cafeteira ; Ligar ; 600W ;2,41; 12min/dia
25/out; Sexta ; 6:59 ;3; Quarto ; Abajur ; Apagar ;;;
25/out; Sexta ; 7:09 ;5; Cozinha ; Cafeteira ; Desligar ;;;
25/out; Sexta ; 18:08 ;3; Quarto ; Abajur ; Acender ;  60W ;1,2; 1h/dia
25/out; Sexta ; 18:32 ;1; Suíte ; Abajur ; Acender ;  60W ;1,2; 1h/dia
25/out; Sexta ; 22:07 ;3; Quarto ; Abajur ; Apagar ;;;
25/out; Sexta ; 23:10 ;1; Suíte ; Abajur ; Apagar ;;;
26/out; Sábado ; 5:31 ;1; Suíte ; Abajur ; Acender ;  60W ;1,2; 1h/dia
26/out; Sábado ; 6:31 ;1; Suíte ; Abajur ; Apagar ;;;
26/out; Sábado ; 6:44 ;5; Cozinha ; Cafeteira ; Ligar ; 600W ;2,41; 12min/dia
26/out; Sábado ; 7:04 ;5; Cozinha ; Cafeteira ; Desligar ;;;
26/out; Sábado ; 9:27 ;3; Quarto ; Janela ; Abrir ; 5W ;0,01; 1min/dia
26/out; Sábado ; 14:02 ;1; Suíte ; Janela ; Abrir ; 5W ;0,01; 1min/dia
26/out; Sábado ; 16:02 ;5; Cozinha ; Cafeteira ; Ligar ; 600W ;2,41; 12min/dia
26/out; Sábado ; 16:12 ;5; Cozinha ; Cafeteira ; Desligar ;;;
26/out; Sábado ; 18:09 ;3; Quarto ; Janela ; Fechar; 5W ;0,01; 1min/dia
26/out; Sábado ; 18:10 ;3; Quarto ; Abajur ; Acender ;  60W ;1,2; 1h/dia
26/out; Sábado ; 18:29 ;1; Suíte ; Janela ; Fechar; 5W ;0,01; 1min/dia
26/out; Sábado ; 18:31 ;1; Suíte ; Abajur ; Acender ;  60W ;1,2; 1h/dia
26/out; Sábado ; 22:29 ;3; Quarto ; Abajur ; Apagar ;;;
26/out; Sábado ; 23:03 ;1; Suíte ; Abajur ; Apagar ;;;
27/out; Domingo ; 8:25 ;1; Suíte ; Janela ; Abrir ; 5W ;0,01; 1min/dia
27/out; Domingo ; 9:00 ;5; Cozinha ; Cafeteira ; Ligar ; 600W ;2,41; 12min/dia
27/out; Domingo ; 9:10 ;5; Cozinha ; Cafeteira ; Desligar ;;;
27/out; Domingo ; 9:25 ;3; Quarto ; Janela ; Abrir ; 5W ;0,01; 1min/dia
27/out; Domingo ; 16:00 ;5; Cozinha ; Cafeteira ; Ligar ; 600W ;2,41; 12min/dia
27/out; Domingo ; 16:10 ;5; Cozinha ; Cafeteira ; Desligar ;;;
27/out; Domingo ; 18:09 ;3; Quarto ; Janela ; Fechar; 5W ;0,01; 1min/dia
27/out; Domingo ; 18:10 ;3; Quarto ; Abajur ; Acender ;  60W ;1,2; 1h/dia
27/out; Domingo ; 18:34 ;1; Suíte ; Janela ; Fechar; 5W ;0,01; 1min/dia
27/out; Domingo ; 18:35 ;1; Suíte ; Abajur ; Acender ;  60W ;1,2; 1h/dia
27/out; Domingo ; 22:04 ;3; Quarto ; Abajur ; Apagar ;;;
27/out; Domingo ; 23:04 ;1; Suíte ; Abajur ; Apagar ;;;
28/out; Segunda ; 5:25 ;1; Suíte ; Abajur ; Acender ;  60W ;1,2; 1h/dia
28/out; Segunda ; 6:00 ;3; Quarto ; Abajur ; Acender ;  60W ;1,2; 1h/dia
28/out; Segunda ; 6:25 ;1; Suíte ; Abajur ; Apagar ;;;
28/out; Segunda ; 6:41 ;5; Cozinha ; Cafeteira ; Ligar ; 600W ;2,41; 12min/dia
28/out; Segunda ; 6:51 ;3; Quarto ; Abajur ; Apagar ;;;
28/out; Segunda ; 7:04 ;5; Cozinha ; Cafeteira ; Desligar ;;;
28/out; Segunda ; 18:03 ;3; Quarto ; Abajur ; Acender ;  60W ;1,2; 1h/dia
28/out; Segunda ; 18:27 ;1; Suíte ; Abajur ; Acender ;  60W ;1,2; 1h/dia
28/out; Segunda ; 22:02 ;3; Quarto ; Abajur ; Apagar ;;;
28/out; Segunda ; 23:02 ;1; Suíte ; Abajur ; Apagar ;;;
29/out; Terça ; 5:27 ;1; Suíte ; Abajur ; Acender ;  60W ;1,2; 1h/dia
29/out; Terça ; 6:02 ;3; Quarto ; Abajur ; Acender ;  60W ;1,2; 1h/dia
29/out; Terça ; 6:27 ;1; Suíte ; Abajur ; Apagar ;;;
29/out; Terça ; 6:42 ;5; Cozinha ; Cafeteira ; Ligar ; 600W ;2,41; 12min/dia
29/out; Terça ; 6:52 ;3; Quarto ; Abajur ; Apagar ;;;
29/out; Terça ; 7:01 ;5; Cozinha ; Cafeteira ; Desligar ;;;
29/out; Terça ; 18:04 ;3; Quarto ; Abajur ; Acender ;  60W ;1,2; 1h/dia
29/out; Terça ; 18:28 ;1; Suíte ; Abajur ; Acender ;  60W ;1,2; 1h/dia
29/out; Terça ; 22:03 ;3; Quarto ; Abajur ; Apagar ;;;
29/out; Terça ; 23:00 ;1; Suíte ; Abajur ; Apagar ;;;
30/out; Quarta ; 5:27 ;1; Suíte ; Abajur ; Acender ;  60W ;1,2; 1h/dia
30/out; Quarta ; 6:02 ;3; Quarto ; Abajur ; Acender ;  60W ;1,2; 1h/dia
30/out; Quarta ; 6:27 ;1; Suíte ; Abajur ; Apagar ;;;
30/out; Quarta ; 6:48 ;5; Cozinha ; Cafeteira ; Ligar ; 600W ;2,41; 12min/dia
30/out; Quarta ; 6:58 ;3; Quarto ; Abajur ; Apagar ;;;
30/out; Quarta ; 7:10 ;5; Cozinha ; Cafeteira ; Desligar ;;;
30/out; Quarta ; 18:08 ;3; Quarto ; Abajur ; Acender ;  60W ;1,2; 1h/dia
30/out; Quarta ; 18:32 ;1; Suíte ; Abajur ; Acender ;  60W ;1,2; 1h/dia
30/out; Quarta ; 22:07 ;3; Quarto ; Abajur ; Apagar ;;;
30/out; Quarta ; 23:10 ;1; Suíte ; Abajur ; Apagar ;;;
31/out; Quinta ; 5:33 ;1; Suíte ; Abajur ; Acender ;  60W ;1,2; 1h/dia
31/out; Quinta ; 6:08 ;3; Quarto ; Abajur ; Acender ;  60W ;1,2; 1h/dia
31/out; Quinta ; 6:33 ;1; Suíte ; Abajur ; Apagar ;;;
31/out; Quinta ; 6:48 ;5; Cozinha ; Cafeteira ; Ligar ; 600W ;2,41; 12min/dia
31/out; Quinta ; 6:58 ;3; Quarto ; Abajur ; Apagar ;;;
31/out; Quinta ; 7:10 ;5; Cozinha ; Cafeteira ; Desligar ;;;
31/out; Quinta ; 18:09 ;3; Quarto ; Abajur ; Acender ;  60W ;1,2; 1h/dia
31/out; Quinta ; 18:33 ;1; Suíte ; Abajur ; Acender ;  60W ;1,2; 1h/dia
31/out; Quinta ; 22:08 ;3; Quarto ; Abajur ; Apagar ;;;
31/out; Quinta ; 23:09 ;1; Suíte ; Abajur ; Apagar ;;;
01/nov; Sexta ; 5:35 ;1; Suíte ; Abajur ; Acender ;  60W ;1,2; 1h/dia
01/nov; Sexta ; 6:10 ;3; Quarto ; Abajur ; Acender ;  60W ;1,2; 1h/dia
01/nov; Sexta ; 6:35 ;1; Suíte ; Abajur ; Apagar ;;;
01/nov; Sexta ; 6:49 ;5; Cozinha ; Cafeteira ; Ligar ; 600W ;2,41; 12min/dia
01/nov; Sexta ; 6:59 ;3; Quarto ; Abajur ; Apagar ;;;
01/nov; Sexta ; 7:09 ;5; Cozinha ; Cafeteira ; Desligar ;;;
01/nov; Sexta ; 18:10 ;3; Quarto ; Abajur ; Acender ;  60W ;1,2; 1h/dia
01/nov; Sexta ; 18:34 ;1; Suíte ; Abajur ; Acender ;  60W ;1,2; 1h/dia
01/nov; Sexta ; 22:09 ;3; Quarto ; Abajur ; Apagar ;;;
01/nov; Sexta ; 23:07 ;1; Suíte ; Abajur ; Apagar ;;;
02/nov; Sábado ; 5:31 ;1; Suíte ; Abajur ; Acender ;  60W ;1,2; 1h/dia
02/nov; Sábado ; 6:31 ;1; Suíte ; Abajur ; Apagar ;;;
02/nov; Sábado ; 6:42 ;5; Cozinha ; Cafeteira ; Ligar ; 600W ;2,41; 12min/dia
02/nov; Sábado ; 7:02 ;5; Cozinha ; Cafeteira ; Desligar ;;;
02/nov; Sábado ; 9:26 ;3; Quarto ; Janela ; Abrir ; 5W ;0,01; 1min/dia
02/nov; Sábado ; 14:01 ;1; Suíte ; Janela ; Abrir ; 5W ;0,01; 1min/dia
02/nov; Sábado ; 16:01 ;5; Cozinha ; Cafeteira ; Ligar ; 600W ;2,41; 12min/dia
02/nov; Sábado ; 16:11 ;5; Cozinha ; Cafeteira ; Desligar ;;;
02/nov; Sábado ; 18:06 ;3; Quarto ; Janela ; Fechar; 5W ;0,01; 1min/dia
02/nov; Sábado ; 18:07 ;3; Quarto ; Abajur ; Acender ;  60W ;1,2; 1h/dia
02/nov; Sábado ; 18:26 ;1; Suíte ; Janela ; Fechar; 5W ;0,01; 1min/dia
02/nov; Sábado ; 18:31 ;1; Suíte ; Abajur ; Acender ;  60W ;1,2; 1h/dia
02/nov; Sábado ; 22:26 ;3; Quarto ; Abajur ; Apagar ;;;
02/nov; Sábado ; 23:02 ;1; Suíte ; Abajur ; Apagar ;;;
03/nov; Domingo ; 8:29 ;1; Suíte ; Janela ; Abrir ; 5W ;0,01; 1min/dia
03/nov; Domingo ; 9:04 ;5; Cozinha ; Cafeteira ; Ligar ; 600W ;2,41; 12min/dia
03/nov; Domingo ; 9:14 ;5; Cozinha ; Cafeteira ; Desligar ;;;
03/nov; Domingo ; 9:27 ;3; Quarto ; Janela ; Abrir ; 5W ;0,01; 1min/dia
03/nov; Domingo ; 16:02 ;5; Cozinha ; Cafeteira ; Ligar ; 600W ;2,41; 12min/dia
03/nov; Domingo ; 16:12 ;5; Cozinha ; Cafeteira ; Desligar ;;;
03/nov; Domingo ; 18:07 ;3; Quarto ; Janela ; Fechar; 5W ;0,01; 1min/dia
03/nov; Domingo ; 18:08 ;3; Quarto ; Abajur ; Acender ;  60W ;1,2; 1h/dia
03/nov; Domingo ; 18:32 ;1; Suíte ; Janela ; Fechar; 5W ;0,01; 1min/dia
03/nov; Domingo ; 18:33 ;1; Suíte ; Abajur ; Acender ;  60W ;1,2; 1h/dia
03/nov; Domingo ; 22:02 ;3; Quarto ; Abajur ; Apagar ;;;
03/nov; Domingo ; 23:04 ;1; Suíte ; Abajur ; Apagar ;;;
04/nov; Segunda ; 5:25 ;1; Suíte ; Abajur ; Acender ;  60W ;1,2; 1h/dia
04/nov; Segunda ; 6:00 ;3; Quarto ; Abajur ; Acender ;  60W ;1,2; 1h/dia
04/nov; Segunda ; 6:25 ;1; Suíte ; Abajur ; Apagar ;;;
04/nov; Segunda ; 6:49 ;5; Cozinha ; Cafeteira ; Ligar ; 600W ;2,41; 12min/dia
04/nov; Segunda ; 6:59 ;3; Quarto ; Abajur ; Apagar ;;;
04/nov; Segunda ; 7:08 ;5; Cozinha ; Cafeteira ; Desligar ;;;
04/nov; Segunda ; 18:08 ;3; Quarto ; Abajur ; Acender ;  60W ;1,2; 1h/dia
04/nov; Segunda ; 18:32 ;1; Suíte ; Abajur ; Acender ;  60W ;1,2; 1h/dia
04/nov; Segunda ; 22:07 ;3; Quarto ; Abajur ; Apagar ;;;
04/nov; Segunda ; 23:09 ;1; Suíte ; Abajur ; Apagar ;;;
05/nov; Terça ; 5:32 ;1; Suíte ; Abajur ; Acender ;  60W ;1,2; 1h/dia
05/nov; Terça ; 6:07 ;3; Quarto ; Abajur ; Acender ;  60W ;1,2; 1h/dia
05/nov; Terça ; 6:32 ;1; Suíte ; Abajur ; Apagar ;;;
05/nov; Terça ; 6:49 ;5; Cozinha ; Cafeteira ; Ligar ; 600W ;2,41; 12min/dia
05/nov; Terça ; 6:59 ;3; Quarto ; Abajur ; Apagar ;;;
05/nov; Terça ; 7:07 ;5; Cozinha ; Cafeteira ; Desligar ;;;
05/nov; Terça ; 18:10 ;3; Quarto ; Abajur ; Acender ;  60W ;1,2; 1h/dia
05/nov; Terça ; 18:34 ;1; Suíte ; Abajur ; Acender ;  60W ;1,2; 1h/dia
05/nov; Terça ; 22:09 ;3; Quarto ; Abajur ; Apagar ;;;
05/nov; Terça ; 23:10 ;1; Suíte ; Abajur ; Apagar ;;;
06/nov; Quarta ; 5:31 ;1; Suíte ; Abajur ; Acender ;  60W ;1,2; 1h/dia
06/nov; Quarta ; 6:06 ;3; Quarto ; Abajur ; Acender ;  60W ;1,2; 1h/dia
06/nov; Quarta ; 6:31 ;1; Suíte ; Abajur ; Apagar ;;;
06/nov; Quarta ; 6:47 ;5; Cozinha ; Cafeteira ; Ligar ; 600W ;2,41; 12min/dia
06/nov; Quarta ; 6:57 ;3; Quarto ; Abajur ; Apagar ;;;
06/nov; Quarta ; 7:06 ;5; Cozinha ; Cafeteira ; Desligar ;;;
06/nov; Quarta ; 18:08 ;3; Quarto ; Abajur ; Acender ;  60W ;1,2; 1h/dia
06/nov; Quarta ; 18:32 ;1; Suíte ; Abajur ; Acender ;  60W ;1,2; 1h/dia
06/nov; Quarta ; 22:07 ;3; Quarto ; Abajur ; Apagar ;;;
06/nov; Quarta ; 23:09 ;1; Suíte ; Abajur ; Apagar ;;;
07/nov; Quinta ; 5:33 ;1; Suíte ; Abajur ; Acender ;  60W ;1,2; 1h/dia
07/nov; Quinta ; 6:08 ;3; Quarto ; Abajur ; Acender ;  60W ;1,2; 1h/dia
07/nov; Quinta ; 6:33 ;1; Suíte ; Abajur ; Apagar ;;;
07/nov; Quinta ; 6:43 ;5; Cozinha ; Cafeteira ; Ligar ; 600W ;2,41; 12min/dia
07/nov; Quinta ; 6:53 ;3; Quarto ; Abajur ; Apagar ;;;
07/nov; Quinta ; 7:01 ;5; Cozinha ; Cafeteira ; Desligar ;;;
07/nov; Quinta ; 18:02 ;3; Quarto ; Abajur ; Acender ;  60W ;1,2; 1h/dia
07/nov; Quinta ; 18:26 ;1; Suíte ; Abajur ; Acender ;  60W ;1,2; 1h/dia
07/nov; Quinta ; 22:01 ;3; Quarto ; Abajur ; Apagar ;;;
07/nov; Quinta ; 23:04 ;1; Suíte ; Abajur ; Apagar ;;;
08/nov; Sexta ; 5:28 ;1; Suíte ; Abajur ; Acender ;  60W ;1,2; 1h/dia
08/nov; Sexta ; 6:03 ;3; Quarto ; Abajur ; Acender ;  60W ;1,2; 1h/dia
08/nov; Sexta ; 6:28 ;1; Suíte ; Abajur ; Apagar ;;;
08/nov; Sexta ; 6:44 ;5; Cozinha ; Cafeteira ; Ligar ; 600W ;2,41; 12min/dia
08/nov; Sexta ; 6:54 ;3; Quarto ; Abajur ; Apagar ;;;
08/nov; Sexta ; 7:02 ;5; Cozinha ; Cafeteira ; Desligar ;;;
08/nov; Sexta ; 18:02 ;3; Quarto ; Abajur ; Acender ;  60W ;1,2; 1h/dia
08/nov; Sexta ; 18:26 ;1; Suíte ; Abajur ; Acender ;  60W ;1,2; 1h/dia
08/nov; Sexta ; 22:01 ;3; Quarto ; Abajur ; Apagar ;;;
08/nov; Sexta ; 23:01 ;1; Suíte ; Abajur ; Apagar ;;;
09/nov; Sábado ; 5:26 ;1; Suíte ; Abajur ; Acender ;  60W ;1,2; 1h/dia
09/nov; Sábado ; 6:26 ;1; Suíte ; Abajur ; Apagar ;;;
09/nov; Sábado ; 6:41 ;5; Cozinha ; Cafeteira ; Ligar ; 600W ;2,41; 12min/dia
09/nov; Sábado ; 7:01 ;5; Cozinha ; Cafeteira ; Desligar ;;;
09/nov; Sábado ; 9:29 ;3; Quarto ; Janela ; Abrir ; 5W ;0,01; 1min/dia
09/nov; Sábado ; 14:04 ;1; Suíte ; Janela ; Abrir ; 5W ;0,01; 1min/dia
09/nov; Sábado ; 16:04 ;5; Cozinha ; Cafeteira ; Ligar ; 600W ;2,41; 12min/dia
09/nov; Sábado ; 16:14 ;5; Cozinha ; Cafeteira ; Desligar ;;;
09/nov; Sábado ; 18:05 ;3; Quarto ; Janela ; Fechar; 5W ;0,01; 1min/dia
09/nov; Sábado ; 18:06 ;3; Quarto ; Abajur ; Acender ;  60W ;1,2; 1h/dia
09/nov; Sábado ; 18:25 ;1; Suíte ; Janela ; Fechar; 5W ;0,01; 1min/dia
09/nov; Sábado ; 18:31 ;1; Suíte ; Abajur ; Acender ;  60W ;1,2; 1h/dia
09/nov; Sábado ; 22:25 ;3; Quarto ; Abajur ; Apagar ;;;
09/nov; Sábado ; 23:01 ;1; Suíte ; Abajur ; Apagar ;;;
10/nov; Domingo ; 8:29 ;1; Suíte ; Janela ; Abrir ; 5W ;0,01; 1min/dia
10/nov; Domingo ; 9:04 ;5; Cozinha ; Cafeteira ; Ligar ; 600W ;2,41; 12min/dia
10/nov; Domingo ; 9:14 ;5; Cozinha ; Cafeteira ; Desligar ;;;
10/nov; Domingo ; 9:25 ;3; Quarto ; Janela ; Abrir ; 5W ;0,01; 1min/dia
10/nov; Domingo ; 16:00 ;5; Cozinha ; Cafeteira ; Ligar ; 600W ;2,41; 12min/dia
10/nov; Domingo ; 16:10 ;5; Cozinha ; Cafeteira ; Desligar ;;;
10/nov; Domingo ; 18:07 ;3; Quarto ; Janela ; Fechar; 5W ;0,01; 1min/dia
10/nov; Domingo ; 18:08 ;3; Quarto ; Abajur ; Acender ;  60W ;1,2; 1h/dia
10/nov; Domingo ; 18:32 ;1; Suíte ; Janela ; Fechar; 5W ;0,01; 1min/dia
10/nov; Domingo ; 18:33 ;1; Suíte ; Abajur ; Acender ;  60W ;1,2; 1h/dia
10/nov; Domingo ; 22:02 ;3; Quarto ; Abajur ; Apagar ;;;
10/nov; Domingo ; 23:04 ;1; Suíte ; Abajur ; Apagar ;;;
11/nov; Segunda ; 5:25 ;1; Suíte ; Abajur ; Acender ;  60W ;1,2; 1h/dia
11/nov; Segunda ; 6:00 ;3; Quarto ; Abajur ; Acender ;  60W ;1,2; 1h/dia
11/nov; Segunda ; 6:25 ;1; Suíte ; Abajur ; Apagar ;;;
11/nov; Segunda ; 6:40 ;5; Cozinha ; Cafeteira ; Ligar ; 600W ;2,41; 12min/dia
11/nov; Segunda ; 6:50 ;3; Quarto ; Abajur ; Apagar ;;;
11/nov; Segunda ; 7:03 ;5; Cozinha ; Cafeteira ; Desligar ;;;
11/nov; Segunda ; 18:05 ;3; Quarto ; Abajur ; Acender ;  60W ;1,2; 1h/dia
11/nov; Segunda ; 18:29 ;1; Suíte ; Abajur ; Acender ;  60W ;1,2; 1h/dia
11/nov; Segunda ; 22:04 ;3; Quarto ; Abajur ; Apagar ;;;
11/nov; Segunda ; 23:02 ;1; Suíte ; Abajur ; Apagar ;;;
12/nov; Terça ; 5:25 ;1; Suíte ; Abajur ; Acender ;  60W ;1,2; 1h/dia
12/nov; Terça ; 6:00 ;3; Quarto ; Abajur ; Acender ;  60W ;1,2; 1h/dia
12/nov; Terça ; 6:25 ;1; Suíte ; Abajur ; Apagar ;;;
12/nov; Terça ; 6:49 ;5; Cozinha ; Cafeteira ; Ligar ; 600W ;2,41; 12min/dia
12/nov; Terça ; 6:59 ;3; Quarto ; Abajur ; Apagar ;;;
12/nov; Terça ; 7:08 ;5; Cozinha ; Cafeteira ; Desligar ;;;
12/nov; Terça ; 18:07 ;3; Quarto ; Abajur ; Acender ;  60W ;1,2; 1h/dia
12/nov; Terça ; 18:31 ;1; Suíte ; Abajur ; Acender ;  60W ;1,2; 1h/dia
12/nov; Terça ; 22:06 ;3; Quarto ; Abajur ; Apagar ;;;
12/nov; Terça ; 23:06 ;1; Suíte ; Abajur ; Apagar ;;;
13/nov; Quarta ; 5:31 ;1; Suíte ; Abajur ; Acender ;  60W ;1,2; 1h/dia
13/nov; Quarta ; 6:06 ;3; Quarto ; Abajur ; Acender ;  60W ;1,2; 1h/dia
13/nov; Quarta ; 6:31 ;1; Suíte ; Abajur ; Apagar ;;;
13/nov; Quarta ; 6:50 ;5; Cozinha ; Cafeteira ; Ligar ; 600W ;2,41; 12min/dia
13/nov; Quarta ; 7:10 ;5; Cozinha ; Cafeteira ; Desligar ;;;
13/nov; Quarta ; 18:08 ;3; Quarto ; Abajur ; Acender ;  60W ;1,2; 1h/dia
13/nov; Quarta ; 18:32 ;1; Suíte ; Abajur ; Acender ;  60W ;1,2; 1h/dia
13/nov; Quarta ; 22:07 ;3; Quarto ; Abajur ; Apagar ;;;
13/nov; Quarta ; 23:07 ;1; Suíte ; Abajur ; Apagar ;;;
14/nov; Quinta ; 5:31 ;1; Suíte ; Abajur ; Acender ;  60W ;1,2; 1h/dia
14/nov; Quinta ; 6:06 ;3; Quarto ; Abajur ; Acender ;  60W ;1,2; 1h/dia
14/nov; Quinta ; 6:31 ;1; Suíte ; Abajur ; Apagar ;;;
14/nov; Quinta ; 6:44 ;5; Cozinha ; Cafeteira ; Ligar ; 600W ;2,41; 12min/dia
14/nov; Quinta ; 6:54 ;3; Quarto ; Abajur ; Apagar ;;;
14/nov; Quinta ; 7:00 ;5; Cozinha ; Cafeteira ; Desligar ;;;
14/nov; Quinta ; 18:03 ;3; Quarto ; Abajur ; Acender ;  60W ;1,2; 1h/dia
14/nov; Quinta ; 18:27 ;1; Suíte ; Abajur ; Acender ;  60W ;1,2; 1h/dia
14/nov; Quinta ; 22:02 ;3; Quarto ; Abajur ; Apagar ;;;
14/nov; Quinta ; 23:01 ;1; Suíte ; Abajur ; Apagar ;;;
15/nov; Sexta ; 5:27 ;1; Suíte ; Abajur ; Acender ;  60W ;1,2; 1h/dia
15/nov; Sexta ; 6:02 ;3; Quarto ; Abajur ; Acender ;  60W ;1,2; 1h/dia
15/nov; Sexta ; 6:27 ;1; Suíte ; Abajur ; Apagar ;;;
15/nov; Sexta ; 6:41 ;5; Cozinha ; Cafeteira ; Ligar ; 600W ;2,41; 12min/dia
15/nov; Sexta ; 6:51 ;3; Quarto ; Abajur ; Apagar ;;;
15/nov; Sexta ; 7:00 ;5; Cozinha ; Cafeteira ; Desligar ;;;
15/nov; Sexta ; 18:02 ;3; Quarto ; Abajur ; Acender ;  60W ;1,2; 1h/dia
15/nov; Sexta ; 18:26 ;1; Suíte ; Abajur ; Acender ;  60W ;1,2; 1h/dia
15/nov; Sexta ; 22:01 ;3; Quarto ; Abajur ; Apagar ;;;
15/nov; Sexta ; 23:04 ;1; Suíte ; Abajur ; Apagar ;;;
16/nov; Sábado ; 5:28 ;1; Suíte ; Abajur ; Acender ;  60W ;1,2; 1h/dia
16/nov; Sábado ; 6:28 ;1; Suíte ; Abajur ; Apagar ;;;
16/nov; Sábado ; 6:42 ;5; Cozinha ; Cafeteira ; Ligar ; 600W ;2,41; 12min/dia
16/nov; Sábado ; 7:02 ;5; Cozinha ; Cafeteira ; Desligar ;;;
16/nov; Sábado ; 9:25 ;3; Quarto ; Janela ; Abrir ; 5W ;0,01; 1min/dia
16/nov; Sábado ; 14:00 ;1; Suíte ; Janela ; Abrir ; 5W ;0,01; 1min/dia
16/nov; Sábado ; 16:00 ;5; Cozinha ; Cafeteira ; Ligar ; 600W ;2,41; 12min/dia
16/nov; Sábado ; 16:10 ;5; Cozinha ; Cafeteira ; Desligar ;;;
16/nov; Sábado ; 18:06 ;3; Quarto ; Janela ; Fechar; 5W ;0,01; 1min/dia
16/nov; Sábado ; 18:07 ;3; Quarto ; Abajur ; Acender ;  60W ;1,2; 1h/dia
16/nov; Sábado ; 18:26 ;1; Suíte ; Janela ; Fechar; 5W ;0,01; 1min/dia
16/nov; Sábado ; 18:31 ;1; Suíte ; Abajur ; Acender ;  60W ;1,2; 1h/dia
16/nov; Sábado ; 22:26 ;3; Quarto ; Abajur ; Apagar ;;;
16/nov; Sábado ; 23:00 ;1; Suíte ; Abajur ; Apagar ;;;
17/nov; Domingo ; 8:28 ;1; Suíte ; Janela ; Abrir ; 5W ;0,01; 1min/dia
17/nov; Domingo ; 9:03 ;5; Cozinha ; Cafeteira ; Ligar ; 600W ;2,41; 12min/dia
17/nov; Domingo ; 9:13 ;5; Cozinha ; Cafeteira ; Desligar ;;;
17/nov; Domingo ; 9:31 ;3; Quarto ; Janela ; Abrir ; 5W ;0,01; 1min/dia
17/nov; Domingo ; 16:06 ;5; Cozinha ; Cafeteira ; Ligar ; 600W ;2,41; 12min/dia
17/nov; Domingo ; 16:16 ;5; Cozinha ; Cafeteira ; Desligar ;;;
17/nov; Domingo ; 18:12 ;3; Quarto ; Janela ; Fechar; 5W ;0,01; 1min/dia
17/nov; Domingo ; 18:13 ;3; Quarto ; Abajur ; Acender ;  60W ;1,2; 1h/dia
17/nov; Domingo ; 18:37 ;1; Suíte ; Janela ; Fechar; 5W ;0,01; 1min/dia
17/nov; Domingo ; 18:38 ;1; Suíte ; Abajur ; Acender ;  60W ;1,2; 1h/dia
17/nov; Domingo ; 22:07 ;3; Quarto ; Abajur ; Apagar ;;;
17/nov; Domingo ; 23:07 ;1; Suíte ; Abajur ; Apagar ;;;
18/nov; Segunda ; 5:35 ;1; Suíte ; Abajur ; Acender ;  60W ;1,2; 1h/dia
18/nov; Segunda ; 6:10 ;3; Quarto ; Abajur ; Acender ;  60W ;1,2; 1h/dia
18/nov; Segunda ; 6:35 ;1; Suíte ; Abajur ; Apagar ;;;
18/nov; Segunda ; 6:44 ;5; Cozinha ; Cafeteira ; Ligar ; 600W ;2,41; 12min/dia
18/nov; Segunda ; 6:54 ;3; Quarto ; Abajur ; Apagar ;;;
18/nov; Segunda ; 7:01 ;5; Cozinha ; Cafeteira ; Desligar ;;;
18/nov; Segunda ; 18:04 ;3; Quarto ; Abajur ; Acender ;  60W ;1,2; 1h/dia
18/nov; Segunda ; 18:28 ;1; Suíte ; Abajur ; Acender ;  60W ;1,2; 1h/dia
18/nov; Segunda ; 22:03 ;3; Quarto ; Abajur ; Apagar ;;;
18/nov; Segunda ; 23:04 ;1; Suíte ; Abajur ; Apagar ;;;
19/nov; Terça ; 5:28 ;1; Suíte ; Abajur ; Acender ;  60W ;1,2; 1h/dia
19/nov; Terça ; 6:03 ;3; Quarto ; Abajur ; Acender ;  60W ;1,2; 1h/dia
